date,value
1992-01-01,66.0
1997-01-01,95.0
2002-01-01,90.0
2003-01-01,106.0
2004-01-01,118.0
2005-01-01,104.0
2006-01-01,95.0
2007-01-01,112.0
2008-01-01,123.0
2009-01-01,125.0
2010-01-01,130.0
2011-01-01,163.0
2012-01-01,163.0
2013-01-01,177.0
2014-01-01,171.0
2015-01-01,144.0
2016-01-01,137.0
2017-01-01,153.0
2018-01-01,159.0
2019-01-01,165.0
2020-01-01,147.0
2021-01-01,154.0
2022-01-01,164.0
