date,value
2004-01-01,200.0
2005-01-01,321.0
2006-01-01,535.0
2007-01-01,1417.0
2008-01-01,1624.0
2009-01-01,1834.0
2010-01-01,2082.0
2011-01-01,2283.0
2012-01-01,2503.0
2013-01-01,2649.0
2014-01-01,1578.0
2015-01-01,1850.46312025034
