date,value
2002-01-01,0.46376494
2003-01-01,0.43607012
2004-01-01,0.44616724
2005-01-01,0.43566055
2006-01-01,0.43109229
2007-01-01,0.46726208
2008-01-01,1.0539705
2009-01-01,1.152277
2010-01-01,1.2198483999999998
2011-01-01,1.3181558999999998
2012-01-01,1.5416741000000003
2013-01-01,1.7291979
2014-01-01,1.8218292
2015-01-01,2.0316368000000002
2016-01-01,2.3220867999999997
2017-01-01,2.2038267000000005
2018-01-01,2.0065356
2019-01-01,1.9939226000000003
