date,value
1996-01-01,0.00572
1997-01-01,0.015241999999999999
1998-01-01,-0.017127
1999-01-01,0.182219
2000-01-01,-0.039481999999999996
2001-01-01,0.035512
2002-01-01,0.244471
2003-01-01,0.21864499999999998
2004-01-01,0.222038
2005-01-01,0.245389
2006-01-01,0.234592
2007-01-01,0.220978
2008-01-01,0.21720100000000003
2009-01-01,0.17388800000000001
2010-01-01,0.226124
2011-01-01,0.277136
2012-01-01,0.253224
2013-01-01,0.254643
