date,value
1993-07-01,0.005
1993-10-01,0.015
1994-01-01,0.025
1994-04-01,0.035
1994-07-01,0.044
1994-10-01,0.0536
1995-01-01,0.0502
1995-04-01,0.0631
1995-07-01,0.073
1995-10-01,0.0683
1996-01-01,0.0915
1996-04-01,0.09225
1996-07-01,0.1345
1996-10-01,0.25025
1997-01-01,0.23385
1997-04-01,0.2228
1997-07-01,0.24199
1997-10-01,0.18734
1998-01-01,0.19442
1998-04-01,0.11948
1998-07-01,0.0754
1998-10-01,0.02207
