date,value
1993-07-01,0.005
1993-10-01,0.01
1994-01-01,0.015
1994-04-01,0.01
1994-07-01,0.019
1994-10-01,0.0431
1995-01-01,0.0117
1995-04-01,0.027
1995-07-01,0.022
1995-10-01,0.0433
1996-01-01,0.0432
1996-04-01,0.05225
1996-07-01,0.09295
1996-10-01,0.14235
1997-01-01,0.0315
1997-04-01,0.0783
1997-07-01,0.08719
1997-10-01,0.0786
1998-01-01,0.07323
1998-04-01,0.02863
1998-07-01,0.02438
1998-10-01,0.00355
