date,value
1992-01-01,109077644.0
1997-01-01,256361790.0
2002-01-01,365702480.0
2003-01-01,341527351.0
2004-01-01,423465505.0
2005-01-01,623954998.0
2006-01-01,989179723.0
2007-01-01,836514428.0
2008-01-01,712959742.0
2009-01-01,1269649902.0
2010-01-01,2184667026.0
2011-01-01,2377131174.0
2012-01-01,2416961584.0
2013-01-01,2582834888.0
2014-01-01,3516375608.0
2015-01-01,2643947406.0
2016-01-01,1737871391.0
2017-01-01,2003316472.0
2018-01-01,2423089718.0
