date,value
1998-01-01,11.2
1999-01-01,14.7
2000-01-01,13.1
2001-01-01,13.5
2002-01-01,14.4
2003-01-01,12.2
2004-01-01,12.0
2005-01-01,12.0
2006-01-01,12.0
2007-01-01,19.200001
2008-01-01,19.799999
2009-01-01,19.6
2010-01-01,18.328435
2011-01-01,18.094492000000002
2012-01-01,18.286068
2013-01-01,17.742892
2014-01-01,19.0689
2015-01-01,20.284855
2016-01-01,17.960204
2017-01-01,17.712760999999997
2018-01-01,17.064444
2019-01-01,16.668533
