date,value
2004-01-01,77.0
2005-01-01,79.0
2006-01-01,83.0
2007-01-01,83.0
2008-01-01,65.0
2009-01-01,66.0
2010-01-01,67.0
2011-01-01,66.0
2012-01-01,69.0
2013-01-01,69.0
2014-01-01,77.0
2015-01-01,69.0
2016-01-01,54.0
