date,value
1992-01-01,99607.0
1997-01-01,583745.0
2002-01-01,80219.0
2003-01-01,145025.0
2004-01-01,355752.0
2005-01-01,1490599.0
2006-01-01,406849.0
2007-01-01,1756662.0
2008-01-01,1735994.0
2009-01-01,913879.0
2010-01-01,921449.0
2011-01-01,1455775.0
2012-01-01,1668463.0
2013-01-01,1828659.0
2014-01-01,1488390.0
2015-01-01,1903677.0
2016-01-01,1453537.0
2017-01-01,1496316.0
2018-01-01,4202469.0
2019-01-01,2554030.0
2020-01-01,1452629.0
2021-01-01,2817445.0
2022-01-01,2389362.0
